siren,count,nom,address,cp,Coordonnee X,Coordonnee Y,Latitude,Longitude
193500261,2,LYCEE JEAN MACE,10 rue jean mace,35704,352662.8,6789909.3,48.11708152509321,-1.6703037117666022
193500303,2,EPLE MENDÈS FRANCE,34 rue bahon rault,35069,351746.5,6791851.2,48.134036711301746,-1.6841425740346463
193500329,1,LYCEE PROFESSIONNEL LOUIS GUILLOUX,76 avenue des buttes de coesmes,35703,355657.4,6790706.4,48.12582782649566,-1.630758726374303
193500394,6,COLLEGE PIERRE DE DREUX,28 rue du stade,35140,373299.2,6804526.4,48.259053138029316,-1.4043693892032505
193500402,7,COLLEGE ANGELE VANNIER,1 boulevard du college,35460,377013.5,6821198.1,48.41067297107895,-1.3668148993769031
193500501,1,LYCEE PROFESSIONEL BEL AIR,7 rue ernest renan,35190,342577.8,6814448.2,48.33202457995896,-1.8257152065731919
193500535,1,MAISON DES LYCEENS,15 rue du college,35506,386611.4,6788198.7,48.11888863344308,-1.2135169306132112
193501020,14,CITE SCOLAIRE,10 rue du lycee,35605,317963.8,6740612.0,47.65503866921996,-2.0929503096429127
193501053,2,COLLEGE JEAN MONNET,2 rue armand jouault,35150,364399.3,6771898.0,47.96140224500171,-1.4990771017699267
193507084,4,COLLEGE PAUL FEVAL,route de dinan,35120,348715.2,6837433.7,48.541779258371704,-1.7617451259387618
193507092,1,LYCEE DES METIERS LA CHAMPAGNE,2 rue du sergent harris,35506,385409.7,6788502.9,48.12104418031794,-1.2298618668103671
193507597,4,COLLEGE ECHANGE,30 rue de dinan,35102,351680.0,6789833.8,48.11587984088065,-1.6834273935015216
193507613,2,LP JEAN GUEHENNO,3 promenade du gue maheu,35305,388912.0,6812892.8,48.341866258917925,-1.2002879251717662
193508967,2,COLLEGE,28 rue le pomellec,35400,330742.7,6849197.1,48.63738974759253,-2.0148423458160734
193509635,2,COLLEGE DES HAUTES OURMES,7 avenue de pologne,35204,354034.2,6786754.2,48.08946760007525,-1.6494114693116297
193509700,2,COLLEGE LE CHENE VERT,24 rue du chene vert,35470,349474.3,6759726.4,47.84423666507331,-1.6890041690146114
193517901,1,COLLEGE MARTIN LUTHER KING,50 avenue francois mitterrand,35340,365592.0,6799557.0,48.21050128122116,-1.5042326531968138
193517950,1,COLLEGE LE BOCAGE,27 rue gouyon matignon,35802,326983.0,6847791.9,48.622618792286254,-2.064540830622493
193518479,3,COLLEGE,rue georges brassens,35651,342922.5,6788555.3,48.09966672769721,-1.7998486190565686
193518495,2,COLLEGE AMAND BRIONNE,27 rue de rennes,35250,358378.8,6805427.3,48.25949075161451,-1.6057782814986348
193518784,2,LYCEE PROFESSIONNEL COETLOGON,53 rue antoine joly,35083,350966.6,6790587.4,48.122268151908884,-1.6935986360315491
193518826,3,COLLEGE,rue anatole le braz,35240,372733.9,6766616.7,47.918164799184076,-1.3836315121789562
193519063,1,COLLEGE BOURGCHEVREUIL,1 boulevard des metairies,35513,357862.3,6789873.5,48.11950495942093,-1.6005224070766393
193519097,4,COLLEGE GERARD DE NERVAL,35 rue du college,35506,386510.3,6788212.7,48.1189659023988,-1.2148836802379774
193519691,2,COLLEGE BEAUMONT,10 rue du lycee,35605,317963.8,6740612.0,47.65503866921996,-2.0929503096429127
193520301,3,COLLEGE MORVAN LEBESQUE,34 avenue beausejour,35310,339746.2,6785751.0,48.072735308789596,-1.8401303980445651
193521183,1,COLLEGE MATHURIN MEHEUT,8 place bellevue,35520,351007.3,6801193.0,48.21755136089461,-1.7015342742626325
193522489,7,COLLÈGE VICTOR SÉGALEN,34 rue jules ferry,35410,365057.2,6780955.1,48.04311234622406,-1.4971660291734918
193522604,1,COLLEGE FRANCOIS TRUFFAUT,rue de la rabine,35830,354493.3,6796396.0,48.17632040994992,-1.6508790742550516
193523040,10,LYCEE SEVIGNE,2 rue de la chalotais,35513,357940.7,6789489.8,48.116099196050904,-1.5991704230501025
193523180,1,LYCEE JEAN BRITO,avenue du bois greffier,35470,349172.0,6760265.7,47.8489202289317,-1.6934668465196827
193600020,6,LYCEE ROLLINAT,rue du lycee,36200,585881.2,6610948.4,46.588916467517606,1.5094105800675757
193600038,8,LYCEE PROFESSIONNEL CHATEAUNEUF D'ARGENTON S CREUSE,83 avenue rollinat,36200,586350.9,6610174.7,46.582000867869866,1.5157390516555471
193600186,6,COLLEGE JOLIOT CURIE,rue joliot curie,36700,560724.1,6656027.1,46.98991500295646,1.1672742512199221
193600194,6,ETABLISSEMENT SCOLAIRE,25 avenue george sand,36400,621702.8,6609746.0,46.58319258124249,1.9774444360885848
193600228,2,COLLEGE CALMETTE ET GUERIN,41 rue du 11 novembre,36240,574454.2,6665749.0,47.08015241861132,1.345211775519816
193600236,1,COLLEGE ST EXUPERY D'EGUZON CHANTOME,route de la ligne,36270,590678.0,6594751.7,46.443864291633865,1.57587893781784
193600244,4,LYCÉE HONORÉ DE BALZAC,8 rue de la limoise,36105,623990.5,6651197.8,46.956656145653476,2.0004725106792205
193600285,3,COLLEGE CONDORCET,avenue des arenes,36110,594323.1,6653709.2,46.97522326403315,1.6098331085155484
193600330,1,COLLEGE DE ST BENOIT DU SAULT,route de la boissiere,36170,576892.6,6594989.3,46.44362359857151,1.396282389184941
193600335,3,COLLEGE HERVE FAYE,route de la boissiere,36170,576892.6,6594989.3,46.44362359857151,1.396282389184941
193600376,3,COLLEGE LOUIS PERGAUD,7 rue pierre nauron,36160,628333.6,6598977.7,46.4869769189923,2.065703596792245
193600400,2,COLLEGE FERDINAND DE LESSPS,rue du college,36150,609453.9,6664161.8,47.071547240695665,1.8067664855328192
193604964,3,COLLEGE BEAULIEU,7 rue max hymans,36000,598753.1,6634674.3,46.80455066955624,1.6723078786386445
193604980,4,COLLEGE,rue bernard louvet,36500,580848.4,6644426.8,46.88939295490074,1.4350386754192441
193605250,2,COLLEGE ALAIN FOURNIER,1 rue ferdinand de lesseps,36600,591175.1,6674814.7,47.164702130562326,1.5633797698225915
193605433,6,COLLEGE COLBERT,13 rue braille,36000,599910.4,6636893.3,46.82470172126035,1.686997402434369
193605466,2,COLLEGE JEAN MOULIN,1 rue de creuse,36800,579358.0,6616124.7,46.634344386439246,1.422892094389391
193605730,3,COLLEGE STANISLAS LIMOUSIN,rue des grands buissons,36120,610092.7,6627232.5,46.739172867724896,1.822440442093552
193607181,9,COLLEGE ROLLINAT,rue du lycee,36200,585881.2,6610948.4,46.588916467517606,1.5094105800675757
193607199,2,COLLEGE LES MENIGOUTTES,17 rue des menigouttes,36300,551543.2,6617360.7,46.63990011273076,1.059008963795222
193607207,2,COLLEGE GEORGE SAND,9 rue du 14 juillet,36400,622331.6,6609653.7,46.58243421037221,1.985677568891684
193700077,12,COLLEGE ANDRE BAUCHANT,6 rue de torchanais,37110,543410.0,6723888.5,47.59677667635218,0.9159747463919622
193700101,3,COLLEGE ALOUIN DE CORMERY,16 rue du college,37320,536190.6,6687113.9,47.26410718044525,0.833366488479538
193700119,1,COLLEGE LOUIS LEGER,4 rue du college,37350,532999.3,6649220.2,46.92228324015612,0.8051064248840492
193700242,2,COLLEGE PATRICK BAUDRY,23 rue guillaume,37800,514463.4,6664649.3,47.05623604548865,0.5553600856662082
193700267,1,COLLEGE GASTON DEFFERRE,6 rue de la croix,37290,542077.4,6641816.7,46.857857402517226,0.9269176567670456
193700358,2,LYCEE DESCARTES DE TOURS,10 rue des minimes,37010,525732.6,6701549.9,47.391343459874726,0.6895342685297773
193700374,1,LYCEE CHOISEUL,78 rue des douets,37095,525493.1,6706365.9,47.434615151954326,0.6844889030906416
193700416,3,COLLEGE JULES MICHELET,38 rue galpin thiou,37000,526096.6,6700756.0,47.38429553546726,0.6946647077428733
193700549,4,LYCEE PROFESSIONNEL MARTIN NADAUD DE ST PIERRE DES CORPS,67 rue jeanne labourbe,37700,529690.0,6701834.2,47.394932108870535,0.7418654304196439
193707676,5,COLLEGE PABLO NERUDA,27 rue du 23 fevrier 1950,37700,530354.4,6701856.3,47.395311911768786,0.7506599073076334
193707684,2,COLLEGE GEORGES BESSE,17 rue des prebendes,37600,547013.1,6671699.8,47.12797570503705,0.9816428967731684
193707692,1,COLLEGE LAMARTINE,boulevard tonnelle,37000,524098.5,6700807.2,47.384228163800564,0.6681723405450223
193707718,2,LYCEE VICTOR LALOUX,6 avenue monge,37200,526641.1,6697977.3,47.359434786237536,0.702950004710244
193707916,1,COLLEGE ARCHE DU LUDE DE JOUE LES TOURS,6 rue mariotte,37302,522651.9,6696620.5,47.34616946970418,0.6506576577664248
193707924,6,COLLEGE HENRI BERGSON DE ST CYR S LOIRE,201 rue victor hugo,37540,524201.2,6703803.8,47.41121915412025,0.6683603308899476
193707932,5,COLLEGE ALBERT CAMUS,18 rue renault,37250,526709.8,6689682.2,47.28480920033638,0.7070505692704159
193708872,1,COLLEGE JULES ROMAINS,41 rue jules romains,37550,528103.4,6697268.0,47.35343346900262,0.7225860565134236
193709912,3,COLLEGE PIERRE CORNEILLE DE TOURS,rue jules ladoumegue,37000,528814.3,6699768.0,47.37611548734332,0.7310409478825874
193709938,6,COLLEGE VAL DE L'INDRE,15 rue honore de balzac,37260,522575.7,6689212.3,47.27948735802986,0.6525654282807507
193709946,2,COLLEGE HENRI BECQUEREL,15 rue michel bouchet,37420,486826.7,6682584.2,47.20932629051904,0.1830788531548371
193711017,2,COLLEGE CELESTIN FREINET,2 rue du college,37800,519948.2,6670907.3,47.11406481798203,0.6250972372517111
193711231,8,LYCEE JEAN CHAPTAL,rue du clos des gardes,37400,547830.1,6701921.2,47.40013582053054,0.98224401538536
193711587,2,COLLEGE,3 avenue de roubaix,37100,525256.5,6704722.7,47.41976711292431,0.6819911624216237
193711595,4,COLLEGE JEAN ZAY,6 rue auguste correch,37500,491831.9,6677577.4,47.165866723588245,0.2514666313800178
193711926,7,COLLEGE DE DESCARTES,16 rue du college,37160,524866.3,6655607.1,46.977678765681674,0.6958246199500917
193712098,1,COLLEGE PHILIPPE DE COMMYNES,16 avenue beethoven,37200,526681.3,6698760.0,47.36648831974917,0.7031807841419864
193712114,4,LYCEE DES METIERS BEAUREGARD,15 rue andre bauchant,37110,542811.0,6722639.8,47.585398270454604,0.9084465884195522
193712585,5,LP LYCEE DES METIERS EMILE DELATAILLE,place des prebendes,37600,547152.4,6671515.0,47.126336731613094,0.9835554349472329
193713161,2,COLLEGE VALLEE VIOLETTE,rue de montrichard,37300,524809.5,6696370.6,47.344495079660355,0.6793202389369829
193713971,2,COLLEGE JEAN ROUX,2 rue rabelais,37230,519110.6,6703093.9,47.4034590657236,0.6011700218261434
193714177,3,LYCEE JEAN MONNET,45 rue de la gitonniere,37306,523257.4,6695787.8,47.338838478319,0.6590009846407736
193714185,6,LYCEE JACQUES DE VAUCANSON,1 rue vedrines,37081,527121.5,6705069.9,47.42338140774153,0.7065830583965317
193800026,2,COLLEGE FLAVIUS VAUSSENAT,10 boulevard jules ferry,38580,940271.6,6481723.9,45.39286384944796,6.07146295898403
193800042,1,COLLEGE ARC EN CIERS,19 avenue de carouge,38630,900580.4,6507116.4,45.6341463578522,5.575053996953129
193800257,2,COLLEGE LE CHAMANDIER,29 rue du bois taillis,38610,918389.6,6457613.9,45.183217816542005,5.781131899934835
193800273,1,LYCEE CHAMPOLLION DE GRENOBLE,1 cours lafontaine,38026,913972.5,6457966.7,45.187778977014844,5.725081438977277
193800331,8,LCEE POLYVALENT VAUCANSON,27 rue anatole france,38030,912677.0,6456063.9,45.17103588394865,5.707784670430089
193800364,1,LP GUYNEMER,56 avenue marcelin berthelot,38037,914456.9,6456072.0,45.17057834401394,5.730411623342209
193800380,5,COLLEGE JACQUES PREVERT,chemin de rajat,38540,860140.8,6505478.7,45.63008157190362,5.055606816426199
193800398,2,COLLEGE DU TRIEVES,avenue jean ripert,38710,917169.9,6416766.0,44.81599264910077,5.747531334995191
193800463,3,COLLEGE F.A.RAVIER,88 place du champ de mars,38510,891871.3,6511899.8,45.679700626672144,5.4652372772508455
193800505,2,COLLEGE DE L'EDIT,24 avenue du lycee,38150,841053.8,6475882.4,45.36785399493552,4.802024208702665
193800539,4,LYCEE CHARLES GABRIEL PRAVAZ,257 rue du pre saint martin,38480,908331.0,6497002.8,45.54080843081165,5.670092986477967
193800687,4,COLLEGE MARCEL MARIOTTE,50 rue du pre neuf,38870,877662.7,6472362.6,45.32767544843143,5.26819677706803
193800729,1,COLLEGE PIERRE DUBOIS,17 avenue du general de gaulle,38170,911238.5,6456577.3,45.17611984036755,5.689686739690372
193800836,1,LYCEE GENERAL ET TECHNOLOGIQUE GALILEE,124 avenue general leclerc,38209,844798.7,6491162.7,45.504629231540356,4.854433355831036
193800877,2,COLLEGE JOSEPH CHASSIGNEUX,8 avenue joseph chassigneux,38470,888956.6,6459624.2,45.21001466653455,5.407341129650023
193800893,6,LYCÉE PORTES DE L'OISANS,960 avenue aristide briand,38220,917941.0,6444738.5,45.06750076144142,5.769674963824388
193800976,2,LYCEE JEAN PREVOST,470 rue de tintaine,38250,901101.8,6443645.2,45.06277382819821,5.5553823461494085
193801008,1,LYCEE PROFESSIONNEL GALILEE,124 avenue general leclerc,38209,844798.7,6491162.7,45.504629231540356,4.854433355831036
193801016,2,LP PORTES DE L OISANS,960 avenue aristide briand,38220,917941.0,6444738.5,45.06750076144142,5.769674963824388
193801115,5,COLLEGE PRE BENIT,4 place henri drevet,38300,878649.3,6501647.5,45.591008220914716,5.291633092777875
193803574,16,COLLEGE DEPARTEMENTAL E VAILLANT DE ST MARTIN D'HERES,19 rue paul langevin,38400,916275.7,6457082.9,45.179093686732394,5.75402362741382
193815990,2,LYCEE GENERAL ET TECHNOLOGIQUE DE L'EDIT,24 avenue du lycee,38150,841053.8,6475882.4,45.36785399493552,4.802024208702665
193816022,2,LYCEE PROFESSIONNEL L'ODYSSEE,5 boulevard des colleges,38232,868989.2,6519843.6,45.75725509197088,5.17420717491558
193816030,4,LYCEE ANDRE ARGOUGES,61 rue leon jouhaux,38029,915591.7,6456712.9,45.17599142808885,5.745131567076948
193816055,2,LYCEE PROFESSIONNEL ANDRE ARGOUGES,61 rue leon jouhaux,38029,915591.7,6456712.9,45.17599142808885,5.745131567076948
193816063,4,LYCEE PROFESSIONNEL DE L'EDIT,24 avenue du lycee,38150,841053.8,6475882.4,45.36785399493552,4.802024208702665
193817780,1,COLLEGE BELLEDONNE,avenue de belledonne,38190,927215.0,6464830.2,45.245296571599425,5.896792033114643
193818127,2,COLLEGE FERNAND LEGER DE ST MARTIN D'HERES,rue georges braque,38400,917207.4,6456032.0,45.16935671697949,5.765384027562088
193819059,2,COLLEGE MARCEL CHENE,669 avenue de chartreuse,38530,935235.1,6485895.5,45.43214516887868,6.0091740734163395
193819075,2,COLLEGE F PONSARD DE VIENNE,1 place andre rivoire,38200,846514.4,6493624.7,45.52642564168871,4.877149252538211
193820313,1,LP THOMAS EDISON,8 rue carmagnole liberte,38130,913762.8,6453711.1,45.1495488667596,5.720546309731977
193820354,8,COLLEGE CHARLES MUNCH,11 rue paul doumer,38100,914891.2,6456442.3,45.173750473834154,5.736120142160432
193820420,2,COLLEGE LA GARENNE,avenue marie curie,38503,902516.6,6478221.6,45.37352747210911,5.587740786711513
193820438,4,COLLEGE FREDERIC MISTRAL,4 rue du 19 mars 1962,38554,839174.1,6479005.1,45.396334083384865,4.778924940282816
193820446,1,COLLEGE PABLO PICASSO,4 rue pablo picasso,38130,911932.7,6453098.1,45.144597782235955,5.697006562520474
193820990,8,LYCEE POLYVALENT,5 rue des pies,38360,909405.8,6458971.4,45.19821167163209,5.667436515970807
193821014,1,COLLEGE JACQUES BREL,345 rue du 5 aout 1944,38270,861666.4,6473135.3,45.338581612659375,5.064329547899554
193821048,9,COLLEGE LOUIS ARAGON,impasse paul bert,38090,867489.4,6504391.7,45.61853123647317,5.149516371875267
193821071,4,EPL -ETABLISSEMENT SCOLAIRE PUBLIC,5 chemin de la batie,38640,910355.4,6449285.4,45.110770955855706,5.675306383117522
193822038,6,LYCEE PABLO NERUDA,35 rue henri wallon,38400,916913.3,6456472.5,45.173413273346775,5.761838814736314
193822046,2,COLLEGE PIERRE AIGUILLE DE LA TOUVET,chemin de la montagne,38660,930680.1,6477873.2,45.36150605074009,5.947131878920825
193822661,2,COLLEGE LA MOULINIERE,68 rue des alpes,38420,921901.2,6459199.8,45.19635806973897,5.8265497689843055
193822707,3,LYCEE PIERRE DU TERRAIL,avenue du lycee,38530,935759.3,6486111.0,45.43390420327115,6.01597847334194
193822715,1,LYCEE DES METIERS JEAN-CLAUDE AUBRY,chemin de rosiere,38303,879268.0,6502296.1,45.59668429222074,5.2998072723430525
193822749,3,LP FRANCOISE DOLTO,4 rue piardiere,38120,909087.9,6464909.8,45.251760952790434,5.6659048258023565
193824281,4,COLLEGE LE SAVOURET,avenue de la saulaie,38160,882091.1,6453600.5,45.157649838277656,5.317672764997498
193824299,12,COLLEGE JEAN PREVOST,470 rue de tintaine,38250,901101.8,6443645.2,45.06277382819821,5.5553823461494085
193824315,2,COLLEGE MARC SANGNIER DE SEYSSINS,1 rue joseph moutin,38180,911314.3,6455313.6,45.164724669803505,5.690103184803799
193824927,1,COLLEGE LES BUCLOS,53 bis boulevard des alpes,38240,917946.1,6460059.7,45.20536712009531,5.776583472803794
193825064,2,COLLEGE SONIA DELAUNAY,90 avenue des pins,38090,867421.7,6502787.7,45.6041132971389,5.148081672093952
193826211,4,COLLÈGE LES DAUPHINS,595 route de la bourbre,38110,889630.8,6498780.5,45.56224628877244,5.43128036428995
193827813,1,COLLEGE SIMONE DE BEAUVOIR,183 rue hector berlioz,38920,925659.7,6468456.0,45.278434619676545,5.878665402487338
193828639,2,LYCEE DU GRESIVAUDAN DE MEYLAN,1 avenue du taillefer,38240,918418.1,6461182.4,45.215320301450326,5.783095582372473
193829207,1,LYCEE MARIE CURIE,avenue du 8 mai 1945,38435,913588.3,6453337.6,45.146241933384545,5.718163645717738
193830692,2,LYCEE CAMILLE COROT,454 rue paul claudel,38510,892788.5,6511212.3,45.673254417421646,5.476737136744359
193831203,2,CITE SCOLAIRE INTERNATIONALE EUROPOLE,4 place de sfax,38000,912885.9,6458703.6,45.19474527554711,5.711583400112403
193831229,4,COLLEGE JEAN FERRAT,avenue du college,38150,842383.8,6472711.5,45.33903472860747,4.818077010790061
193831245,7,LYCEE MARIE REYNOARD,20 rue louis neel,38190,927342.8,6465457.3,45.25089713818701,5.8987132720368365
193831252,2,COLLEGE ICARE,avenue des tirignons,38570,933220.7,6476075.5,45.34447190965474,5.9786935752630095
193831260,2,COLLEGE DE SAINT CHEF,325 voie du college,38890,883641.5,6507376.4,45.64125011178451,5.35782698889261
193900107,2,COLLEGE JEAN JAURES,23 rue de belvoye,39500,883217.2,6665902.7,47.06815774787053,5.414603395756424
193900156,1,LYCEE JACQUES PREVERT,31 place barberousse,39107,888792.5,6668354.4,47.08866180802622,5.489050019734192
193900164,3,COLLEGE GUSTAVE EIFFEL,20 rue des chardonnerets,39700,909802.1,6675536.7,47.14699183961412,5.769145631015599
193900271,2,LYCEE VICTOR BERARD,35 quai aime lamy,39403,931903.9,6606363.5,46.5172886506272,6.025622325850035
193900420,6,CITE SCOLAIRE V.CONSIDERANT,route d'ornans,39110,919080.2,6653911.7,46.949433219487545,5.881089485557706
193907847,1,COLLEGE GILBERT COUSIN,3 rue gilbert cousin,39250,932362.3,6635505.6,46.77933836022568,6.0462579641454735
193908233,6,COLLEGE LES VERNAUX - M DAUBIGNEY,26 rue henry dunant,39500,882347.6,6663177.7,47.04387412046262,5.402057971463734
193909165,2,COLLEGE LOUIS BOUVIER,12 rue de paris,39150,926163.2,6612912.8,46.57817581752256,5.953989894486795
193909975,5,COLLÈGE JULES GRÉVY,1 place jean moulin,39380,897994.2,6656839.8,46.98237451739928,5.6052726211960255
193932875,1,COLLEGE PAUL D'AUBAREDE,85 avenue charles de gaulle,69230,839445.7,6510804.8,45.6825673583877,4.791608185809975
194000030,3,COLLEGE DU PAYS DES LUYS,270 route du college,40330,398064.8,6284380.6,43.594128101562994,-0.7392652291676401
194000048,2,LYCEE PROFESSIONNEL DE CAPBRETON,23 rue jean baptiste gabarra,40130,342629.7,6292684.1,43.64295037736477,-1.4302285579569074
194000055,8,COLLEGE JEAN ROSTAND,avenue jean rostand,40130,343036.3,6293582.1,43.6512228699921,-1.4258219036322202
194000063,6,LYCEE HAROUN TAZIEFF,boulevard st vincent de paul,40993,374327.6,6300268.0,43.72641918698314,-1.0428385784491152
194000238,1,COLLEGE SERGE BARRANX,14 route de dax,40380,390474.2,6297641.0,43.710030070486575,-0.8411058220774592
194000329,2,COLLEGE,67 rue des ecoles,40350,377277.8,6286775.5,43.606491232970036,-0.997773225649528
194000394,2,COLLEGE JEAN-CLAUDE SESCOUSSE,2 avenue du parc,40230,352532.9,6293827.3,43.65814935594878,-1.3084805555095322
194000428,2,COLLEGE JEAN ROSTAND,220 rue des charpentiers,40400,393553.9,6311464.3,43.835617695428645,-0.8112206143939402
194000477,5,LP JEAN D'ARCET,1 place ste quitterie,40801,436458.2,6294086.5,43.696701730275535,-0.269344434445138
194000493,4,LYCEE PROFESSIONNEL AMBROISE CROIZAT,92 avenue marcel paul,40220,337113.6,6281032.5,43.53547951028121,-1.4902588409748552
194000949,2,EREA NICOLAS BREMONTIER,1523 boulevard mont alma,40280,418256.3,6314494.1,43.87315046498615,-0.5060939702713774
194000964,3,COLLEGE JEAN MOULIN,304 rue jean oddos,40990,373538.6,6300336.8,43.72664352123351,-1.0526269250322846
